node1,node2,weight
0,12,1.7975698554613642
1,14,1.021698959925088
1,18,0.7182834991436449
1,19,1.1451367013941867
1,20,1.7688068326987592
1,23,0.4273371636931318
1,25,0.4168771657463589
1,37,1.7941478638937252
1,39,3.210645096097932
1,48,0.23501096229143958
1,50,1.3567577139689873
1,54,1.5570036524183695
1,55,11.158362185188885
1,67,0.8318469004305883
1,70,0.7900793247993446
1,71,0.7053177032426465
1,72,0.11098311995450993
1,81,6.060068379070237
1,86,0.9314217177470729
1,87,0.5847770551774387
1,90,0.21494125674738895
1,92,0.36735874524899814
1,97,4.116319504328684
1,104,6.070797590188707
1,109,1.8354491389741798
1,114,0.03170333948070947
1,116,1.3622686602156906
1,119,9.252197215784623
1,120,1.0245079525445977
1,126,3.9603689401542024
1,128,4.007440848268607
1,132,2.3868409090267946
1,135,0.06417836133656307
1,139,0.7046730791834566
1,143,0.30885815313050413
1,155,3.2046928621866284
1,156,2.0929545930916333
1,157,0.3772045853884254
1,163,2.017354634530909
1,165,5.635232033475828
1,166,0.09673025905950339
1,169,0.4087147521144676
1,170,0.562394443594306
1,173,0.8638106316545666
1,174,15.711181664095584
1,176,2.3647932420636586
1,186,2.193446770503659
1,188,0.12455537414997164
1,194,3.0625204854391894
1,198,6.176018615922347
1,204,0.5144963578817787
1,209,0.5834317773220481
1,211,0.41341090131220826
1,212,0.5718843625781469
1,214,0.7920403183640838
1,216,0.7083992317175839
1,221,1.0012003354734962
1,222,1.0082438666091371
1,224,0.5671994564309656
1,225,1.7549023412772473
1,228,1.0153202659825613
1,231,0.005726030729018339
1,232,0.31014781048037277
1,242,0.8625943474878665
1,250,0.0892180843359498
1,251,1.0379819697429506
1,259,1.8679710123464486
1,273,5.17587591508349
1,275,0.40246460436591525
1,278,2.4075199856972858
1,279,0.3144339217855101
1,282,15.2301453021671
1,283,0.37402080694434314
1,287,0.9552245333006084
1,292,2.9698055122607734
1,296,4.399793806697438
1,299,3.2492171418780114
1,308,2.300885580471045
1,309,1.3436098264706526
1,311,4.221600996272
1,318,2.1621461281052414
1,324,6.878257321219868
1,329,1.2696433553244657
1,333,1.3009551966791566
1,335,5.156142672199943
1,340,3.4161996219703075
1,341,6.3723972885494256
1,354,0.5853285748326607
1,361,0.12902223352621867
1,363,7.754957392739026
1,365,0.09855455792920287
1,367,1.2830108491862435
1,370,4.334995969024512
1,373,2.8595749744935017
1,375,0.6167862011373433
1,377,0.7146664160754466
1,378,1.8632643763749692
1,380,1.8152106857382557
1,390,0.6709528086729496
1,392,2.2341863589293025
1,394,6.323802410724411
1,403,0.672506845108783
1,410,1.5323481118302393
1,411,25.823506353403413
1,421,3.67131786288273
1,424,1.3988829885217575
1,425,2.271071492187868
1,427,0.4662175473583411
1,429,5.039338634391908
1,443,0.9223321682742062
1,444,0.7181995864212034
1,456,0.20600593942239254
1,462,0.6997920983910693
1,464,1.1453772595035685
1,469,1.0834332475133273
1,471,0.7184445576931424
1,472,0.4472875178291693
1,480,0.48165481878616034
1,482,3.2357393466777977
1,493,2.900614716222691
1,496,0.10167298297580685
1,499,1.9774160043980895
1,505,0.5237899649447666
1,508,0.9689458622679237
1,509,4.3706258491604535
1,512,0.8520961620048774
1,513,1.0103484965753993
1,520,0.5844657568130239
1,525,1.7502509109978086
1,529,0.3691971339302278
1,530,1.043699476405993
1,532,2.4489890586368217
1,534,3.579092235874102
1,537,1.229230160010481
1,545,0.9194005152751277
1,550,0.882860980460657
1,557,8.513002418382346
1,566,1.222993353371093
1,571,1.7128305411400193
1,581,5.271214206798961
1,596,1.5837873590536962
1,605,2.2384254427987216
1,619,4.301982298010871
1,631,2.1960950040477467
1,632,9.269705761088607
1,634,0.6632573003363043
1,645,0.10939060965825076
